20180518,华润紫云府,11500,待定,[新建区]长堎大道与子实路交汇处,华润紫云府88㎡功能型1-1  3室2厅1卫1厨 88㎡(建面)参考总价：101.2万元/套,华润紫云府113㎡雅致型c-2  4室2厅2卫1厨 113㎡(建面)参考总价：129.95万元/套,华润紫云府117㎡功能型2-1  4室2厅2卫1厨 117㎡(建面)参考总价：134.55万元/套,,本项目参考价  2017.06:9700元  2017.07:9700元  2017.08:9700元  2017.09:9700元  2017.10:9700元  2017.11:9700元  2017.12:9700元  2018.01:9700元  2018.02:9700元  2018.03:9700元  2018.04:9700元  2018.05:11500元  ,南昌房价  无,新建区房价  2017.07:13176元  2017.08:14024.14元  2017.09:12559.46元  2017.10:12767.74元  2017.11:12978.57元  2017.12:12878.39元  2018.01:13400.57元  2018.02:14541.07元  2018.03:14079.78元  2018.04:13595.38元  ,,华润紫云府预计5月12日加推二期8#10#，预计高层开盘均价11000元/㎡，小高层预计12500元/㎡，主力户型88㎡三房117㎡四房，8#结构是11层，两个单元，两梯...
20180518,中骏雍景湾,9000,待定,[南昌县]汇仁大道与银湖中路交汇处,中骏雍景湾98㎡户型  3室2厅2卫1厨 98㎡(建面)总价待定:,中骏雍景湾117㎡户型  3室2厅2卫1厨 117㎡(建面)总价待定:,中骏雍景湾127㎡户型  4室2厅2卫1厨 127㎡(建面)总价待定:,,本项目参考价  2017.12:8800元  2018.01:9000元  2018.02:8800元  2018.03:8800元  2018.04:8800元  2018.05:9000元  ,南昌房价  无,南昌县房价  2017.07:9784.21元  2017.08:9854.69元  2017.09:9986.44元  2017.10:10083.33元  2017.11:10036.17元  2017.12:10475.47元  2018.01:10882.62元  2018.02:10970.34元  2018.03:11044.44元  2018.04:11291.54元  ,,中骏雍景湾5月14日已加推二期5#8#9#10#高层，5#9#10#为33层，8#为28层，结构为一个单元，两梯四户，毛坯房，户型面积为96-117㎡三房，均价9000元/平。...
20180518,绿地中央公园,11000,在售,[新建区]文化大道(万达广场旁),绿地中央公园铂瑞公馆A户型  1室1厅1卫1厨 45㎡(建面)参考总价：49.5万元/套,绿地中央公园铂瑞公馆B户型  1室1厅1卫1厨 45㎡(建面)参考总价：49.5万元/套,绿地中央公园联排别墅户型图  4室3厅3卫1厨 200㎡(建面)总价待定:,,本项目参考价  2017.06:15000元  2017.07:15000元  2017.08:15000元  2017.09:15500元  2017.10:15500元  2017.11:15600元  2017.12:15700元  2018.01:15900元  2018.02:15700元  2018.03:15700元  2018.04:10000元  2018.05:11000元  ,南昌房价  无,新建区房价  2017.07:13176元  2017.08:14024.14元  2017.09:12559.46元  2017.10:12767.74元  2017.11:12978.57元  2017.12:12878.39元  2018.01:13400.57元  2018.02:14541.07元  2018.03:14079.78元  2018.04:13595.38元  ,,绿地中央公园现在在售联排别墅，主推46＃48＃54＃56＃57＃59＃，面积200㎡，折后均价35000元/㎡，预计交房时间2019年年底。同时，铂瑞公馆（23F）公寓...
20180518,南昌恒大城,12500,在售,[南昌县]金沙三路与汇仁大道交汇处(幸福时光南面...,南昌恒大城116㎡7期户型  3室2厅2卫1厨 116㎡(建面)参考总价：145万元/套,南昌恒大城139㎡7期户型  4室2厅2卫1厨 139㎡(建面)参考总价：173.75万元/套,南昌恒大城7期三室二厅一卫-105平  3室2厅1卫1厨 105㎡(建面)总价待定:,,本项目参考价  2017.06:10500元  2017.07:10800元  2017.08:11200元  2017.09:11200元  2017.10:11500元  2017.11:11500元  2017.12:11800元  2018.01:11800元  2018.02:11800元  2018.03:12400元  2018.04:12200元  2018.05:12500元  ,南昌房价  无,南昌县房价  2017.07:9784.21元  2017.08:9854.69元  2017.09:9986.44元  2017.10:10083.33元  2017.11:10036.17元  2017.12:10475.47元  2018.01:10882.62元  2018.02:10970.34元  2018.03:11044.44元  2018.04:11291.54元  ,,南昌恒大城8期房源在售，主力户型80-139㎡二房至四房，折后均价12500元/㎡，8期房源交付时间是2019年11月份。项目涵盖了恒大休闲会所、运动中心、璀璨...
20180518,香逸熙园,11500,在售,[湾里区]红湾公路866号,香逸熙园B1户型  3室2厅1卫1厨 90㎡(建面)总价待定:,香逸熙园A1户型  3室2厅1卫1厨 95㎡(建面)总价待定:,香逸熙园洋房B户型  2室2厅2卫1厨 119㎡(建面)参考总价：136.85万元/套,,本项目参考价  2017.06:7600元  2017.07:7600元  2017.08:8000元  2017.09:9600元  2017.10:10000元  2017.11:10000元  2017.12:10000元  2018.01:11500元  2018.02:10500元  2018.03:10500元  2018.04:11500元  2018.05:11500元  ,南昌房价  无,湾里区房价  2017.07:8072.61元  2017.08:7953.85元  2017.09:8193.16元  2017.10:8433.33元  2017.11:8253.89元  2017.12:8433.33元  2018.01:8348.72元  2018.02:8336.84元  2018.03:8484.52元  2018.04:8403.28元  ,,香逸熙园3#洋房在售，面积是130㎡的三房，均价11500元/㎡，该批房源预计2019年5月底交房，项目另有10#洋房少量在售，面积是130㎡三房。折后均价11500元...
20180518,世茂大观,22000,在售,[朝阳新城]西湖区朝阳新城老洲街与桂殿路交汇处,世茂大观D户型130平3室2厅2卫  3室2厅2卫1厨 130㎡(建面)参考总价：286万元/套,世茂大观E户型134平3室2厅2卫  3室2厅2卫1厨 134㎡(建面)参考总价：294.8万元/套,世茂大观C户型163平6室2厅3卫  6室2厅3卫1厨 163㎡(建面)参考总价：358.6万元/套,,本项目参考价  2017.06:16000元  2017.07:17500元  2017.08:17500元  2017.09:17500元  2017.10:17500元  2017.11:17500元  2017.12:17500元  2018.01:17500元  2018.02:17500元  2018.03:17500元  2018.04:22000元  2018.05:22000元  ,南昌房价  无,朝阳新城房价  2017.07:14833.33元  2017.08:11250元  2017.09:13000元  2017.10:11500元  2017.11:10000元  2017.12:10000元  2018.01:11500元  2018.02:10666.67元  2018.03:10666.67元  2018.04:22000元  ,,世茂大观位于西湖区朝阳新城老洲街与桂殿路交汇处，目前北苑叠墅4＃14#16＃17＃在售，主推面积130-180㎡，折后均价22000-24000元/㎡，交房时间为2019年...
20180518,世纪乐活公元城2期|欢乐颂,10000,在售,[经开区]白玉兰路与榆林路交汇处,世纪乐活公元城2期|欢乐颂C户型89㎡  3室2厅1卫1厨 89㎡(建面)总价待定:,世纪乐活公元城2期|欢乐颂F1户型104㎡  3室2厅1卫1厨 104㎡(建面)总价待定:,世纪乐活公元城2期|欢乐颂H户型108㎡  3室2厅2卫1厨 108㎡(建面)总价待定:,,本项目参考价  2017.06:9300元  2017.07:9000元  2017.08:9000元  2017.09:9000元  2017.10:8800元  2017.11:8800元  2017.12:9700元  2018.01:9000元  2018.02:9000元  2018.03:9000元  2018.04:9600元  2018.05:10000元  ,南昌房价  无,经开区房价  2017.07:11249.57元  2017.08:11577.75元  2017.09:11762.12元  2017.10:11931.52元  2017.11:11218.07元  2017.12:11536.59元  2018.01:12860.8元  2018.02:12385.07元  2018.03:11640.73元  2018.04:12036.86元  ,,世纪乐活公元城2期|欢乐颂10#高层在售，建筑面积89平-99平户型，1单元31层两梯四户结构，折后均价9600-10000元/平，预计2019年3月交房。
20180518,冶建尚郡,12500,在售,[青云谱区]青云谱区南莲路499号(冶建大院),冶建尚郡A1户型  2室2厅1卫1厨 77㎡(建面)参考总价：96.25万元/套,冶建尚郡B3户型  3室2厅1卫1厨 97㎡(建面)参考总价：121.25万元/套,冶建尚郡B5户型111平  3室2厅2卫1厨 111㎡(建面)参考总价：138.75万元/套,,本项目参考价  2017.06:10000元  2017.07:11000元  2017.08:11000元  2017.09:11000元  2017.10:11000元  2017.11:11000元  2017.12:11500元  2018.01:11000元  2018.02:11500元  2018.03:11500元  2018.04:12500元  2018.05:12500元  ,南昌房价  无,青云谱区房价  2017.07:14520元  2017.08:14327.78元  2017.09:14270.59元  2017.10:12733.33元  2017.11:12211.76元  2017.12:13121.05元  2018.01:13187.5元  2018.02:13550元  2018.03:13307.27元  2018.04:13302.13元  ,,冶建尚郡3#高层有少量房源在售，折后均价11500元/㎡，同时2#（16F）高层在售，准现房，楼栋结构为1个单元，两梯两户，主推面积114㎡的三房，折后均价1...
20180518,新力银湖湾,8500,在售,[南昌县]金沙大道与汇仁大道交汇处(护理学院南面...,新力银湖湾loft公寓44平  1室1厅1卫1厨 44㎡(建面)参考总价：25.52万元/套,新力银湖湾loft公寓53平  3室2厅2卫1厨 53㎡(建面)参考总价：45.05万元/套,新力银湖湾A2户型  3室2厅1卫1厨 88㎡(建面)参考总价：74.8万元/套,,本项目参考价  2017.06:10000元  2017.07:12000元  2017.08:12000元  2017.09:12000元  2017.10:11300元  2017.11:11300元  2017.12:7000元  2018.01:7000元  2018.02:7000元  2018.03:8000元  2018.04:8500元  2018.05:8500元  ,南昌房价  无,南昌县房价  2017.07:9784.21元  2017.08:9854.69元  2017.09:9986.44元  2017.10:10083.33元  2017.11:10036.17元  2017.12:10475.47元  2018.01:10882.62元  2018.02:10970.34元  2018.03:11044.44元  2018.04:11291.54元  ,,新力银湖湾1#公寓在售，结构为23层3梯24户，主力户型53㎡，均价8500元/㎡左右。另外案场2#公寓尾房在售，23层每层5梯32户结构，户型面积为45㎡loft，均...
20180518,江铃时代城,11500,在售,[新建区]明月山大道1588号,江铃时代城A1户型  3室2厅1卫1厨 89㎡(建面)参考总价：102.35万元/套,江铃时代城B1户型  3室2厅2卫1厨 106㎡(建面)参考总价：121.9万元/套,江铃时代城C1户型  3室2厅2卫1厨 115㎡(建面)总价待定:,,本项目参考价  2017.06:8500元  2017.07:8500元  2017.08:8500元  2017.09:10500元  2017.10:10500元  2017.11:10500元  2017.12:10500元  2018.01:11000元  2018.02:11000元  2018.03:11000元  2018.04:11000元  2018.05:11500元  ,南昌房价  无,新建区房价  2017.07:13176元  2017.08:14024.14元  2017.09:12559.46元  2017.10:12767.74元  2017.11:12978.57元  2017.12:12878.39元  2018.01:13400.57元  2018.02:14541.07元  2018.03:14079.78元  2018.04:13595.38元  ,,江铃时代城2#（28F）高层房源在售，两个单元，两梯四户，主推面积为89㎡、106㎡，折后均价11500元/㎡，预计交房时间2019年底，现购房可享3万抵8万的优...
